"Action","Custom label (SKU)","Category ID","Title","UPC","Price","Quantity","Condition ID","Condition Description","Description","Format","Duration","Item photo URL","C:Card Manufacturer","C:Professionally Graded","C:Professional Grader","C:Grade","C:Certification Number","C:Card Condition","C:Sport","C:Player/Athlete","C:Team","C:Card Name","C:Type","C:Parallel/Variety","C:Features","C:League","C:Autographed","C:Card Number","C:Season","C:Single","C:Original/Reprint","C:Year"
Add,CARD-0-911,183444,Kai Havertz 2024-25 Panini Select Premier League Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Kai Havertz from the 2024-25 Panini Select Premier League Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Kai Havertz | Set: 2024-25 Panini Select Premier League Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Kai Havertz,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-921,183444,Liam Delap Select 24-25 Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Liam Delap from the Select 24-25 set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Liam Delap | Set: Select 24-25 | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Liam Delap,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-931,183444,Liam Delap 2024-25 Panini Select Premier League Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Liam Delap from the 2024-25 Panini Select Premier League Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Liam Delap | Set: 2024-25 Panini Select Premier League Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Liam Delap,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-941,183444,Lucas Bergvall Select Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Lucas Bergvall from the Select set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Lucas Bergvall | Set: Select | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Lucas Bergvall,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-951,183444,Lucas Bergvall 2024-25 Panini Select Premier League Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Lucas Bergvall from the 2024-25 Panini Select Premier League Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Lucas Bergvall | Set: 2024-25 Panini Select Premier League Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Lucas Bergvall,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-961,183435,Mercedes Moné AEW Metal Universe Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Mercedes Moné from the AEW Metal Universe set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Mercedes Moné | Set: AEW Metal Universe | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,wrestling,Mercedes Moné,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-971,183444,Maximilian Beier Donruss Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Maximilian Beier from the Donruss set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Maximilian Beier | Set: Donruss | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Donruss,No,,,,Near Mint or Better,soccer,Maximilian Beier,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-981,183444,Maximilian Beier 2024-25 Panini Donruss Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Maximilian Beier from the 2024-25 Panini Donruss Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Maximilian Beier | Set: 2024-25 Panini Donruss Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Maximilian Beier,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-991,183444,Diego Maradona Magicians Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Diego Maradona from the Magicians set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Diego Maradona | Set: Magicians | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Diego Maradona,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1001,183444,Diego Maradona 2024-25 Panini Donruss Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Diego Maradona from the 2024-25 Panini Donruss Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Diego Maradona | Set: 2024-25 Panini Donruss Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Diego Maradona,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-1011,183444,Jamal Musiala Immaculate Collection Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Jamal Musiala from the Immaculate Collection set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Jamal Musiala | Set: Immaculate Collection | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Jamal Musiala,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1021,183444,Jamal Musiala 2023-24 Panini Immaculate Collection Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Jamal Musiala from the 2023-24 Panini Immaculate Collection Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Jamal Musiala | Set: 2023-24 Panini Immaculate Collection Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Jamal Musiala,,,Sports Trading Card,,,,No,,2023-24,Yes,Original,2023-24
Add,CARD-0-1031,183444,Harry Kane Merlin Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Harry Kane from the Merlin set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Harry Kane | Set: Merlin | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Harry Kane,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1041,183444,Harry Kane Merlin Collections Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Harry Kane from the Merlin Collections set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Harry Kane | Set: Merlin Collections | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Harry Kane,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1051,183444,Pablo Barrios Matrix Material Obsidian Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Pablo Barrios from the Matrix Material Obsidian set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Pablo Barrios | Set: Matrix Material Obsidian | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Pablo Barrios,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1061,183444,Pablo Barrios Matrix Material Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Pablo Barrios from the Matrix Material set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Pablo Barrios | Set: Matrix Material | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Pablo Barrios,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1071,183435,Jamie Hayter AEW Metal Universe Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Jamie Hayter from the AEW Metal Universe set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Jamie Hayter | Set: AEW Metal Universe | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,wrestling,Jamie Hayter,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1081,183444,Dwight McNeil and Iliman Ndiaye Everton Dual Materials Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Dwight McNeil and Iliman Ndiaye from the Everton Dual Materials set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Dwight McNeil and Iliman Ndiaye | Set: Everton Dual Materials | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Dwight McNeil and Iliman Ndiaye,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1091,183435,Jamie Hayter AEW Metal Universe Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Jamie Hayter from the AEW Metal Universe set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Jamie Hayter | Set: AEW Metal Universe | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,wrestling,Jamie Hayter,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1101,183435,Anna Jay AEW Metal Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Anna Jay from the AEW Metal set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Anna Jay | Set: AEW Metal | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,wrestling,Anna Jay,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1111,183435,Anna Jay AEW Metal Universe Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Anna Jay from the AEW Metal Universe set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Anna Jay | Set: AEW Metal Universe | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,wrestling,Anna Jay,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1121,183435,Dr. Britt Baker D.M.D. Metal Universe Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Dr. Britt Baker D.M.D. from the Metal Universe set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Dr. Britt Baker D.M.D. | Set: Metal Universe | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,wrestling,Dr. Britt Baker D.M.D.,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1131,183435,Dr. Britt Baker D.M.D. AEW Metal Universe Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Dr. Britt Baker D.M.D. from the AEW Metal Universe set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Dr. Britt Baker D.M.D. | Set: AEW Metal Universe | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,wrestling,Dr. Britt Baker D.M.D.,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1141,183435,Mone AEW Metal Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Mone from the AEW Metal set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Mone | Set: AEW Metal | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,wrestling,Mone,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1151,183435,Mercedes Mone AEW Metal Universe Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Mercedes Mone from the AEW Metal Universe set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Mercedes Mone | Set: AEW Metal Universe | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,wrestling,Mercedes Mone,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1161,183435,Jamie Hayter AEW Metal Universe Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Jamie Hayter from the AEW Metal Universe set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Jamie Hayter | Set: AEW Metal Universe | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,wrestling,Jamie Hayter,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1171,183435,Jamie Hayter AEW Metal Universe Gold Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Jamie Hayter from the AEW Metal Universe Gold set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Jamie Hayter | Set: AEW Metal Universe Gold | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,wrestling,Jamie Hayter,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1181,183435,Anna Jay Blast Furnace Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Anna Jay from the Blast Furnace set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Anna Jay | Set: Blast Furnace | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,wrestling,Anna Jay,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1191,183435,Anna Jay AEW Metal Universe Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Anna Jay from the AEW Metal Universe set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Anna Jay | Set: AEW Metal Universe | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,wrestling,Anna Jay,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1201,183435,Dr. Britt Baker D.M.D. MetaZ Universe Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Dr. Britt Baker D.M.D. from the MetaZ Universe set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Dr. Britt Baker D.M.D. | Set: MetaZ Universe | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,wrestling,Dr. Britt Baker D.M.D.,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1211,183435,Dr. Britt Baker D.M.D. AEW Metal Universe Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Dr. Britt Baker D.M.D. from the AEW Metal Universe set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Dr. Britt Baker D.M.D. | Set: AEW Metal Universe | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,wrestling,Dr. Britt Baker D.M.D.,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1221,183435,Dr. Britt Baker D.M.D. AEW Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Dr. Britt Baker D.M.D. from the AEW set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Dr. Britt Baker D.M.D. | Set: AEW | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,wrestling,Dr. Britt Baker D.M.D.,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1231,183435,Dr. Britt Baker D.M.D. AEW Metal Universe Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Dr. Britt Baker D.M.D. from the AEW Metal Universe set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Dr. Britt Baker D.M.D. | Set: AEW Metal Universe | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,wrestling,Dr. Britt Baker D.M.D.,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1241,183435,Mercedes Mone AEW Prospects Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Mercedes Mone from the AEW Prospects set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Mercedes Mone | Set: AEW Prospects | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,wrestling,Mercedes Mone,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1251,183435,Mercedes Mone AEW Metal Universe Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Mercedes Mone from the AEW Metal Universe set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Mercedes Mone | Set: AEW Metal Universe | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,wrestling,Mercedes Mone,,,Sports Trading Card,,,AEW,No,,,Yes,Original,
Add,CARD-0-1261,183444,Enzo Fernández Select Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Enzo Fernández from the Select set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Enzo Fernández | Set: Select | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Enzo Fernández,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1271,183444,Enzo Fernández 2024-25 Panini Select Premier League Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Enzo Fernández from the 2024-25 Panini Select Premier League Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Enzo Fernández | Set: 2024-25 Panini Select Premier League Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Enzo Fernández,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-1281,183444,Lionel Messi Donruss Pitch Kings Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Lionel Messi from the Donruss Pitch Kings set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Lionel Messi | Set: Donruss Pitch Kings | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Donruss,No,,,,Near Mint or Better,soccer,Lionel Messi,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1291,183444,Lionel Messi 2024-25 Panini Donruss Soccer Pitch Kings Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Lionel Messi from the 2024-25 Panini Donruss Soccer Pitch Kings set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Lionel Messi | Set: 2024-25 Panini Donruss Soccer Pitch Kings | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Lionel Messi,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-1301,183444,Lionel Messi Donruss Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Lionel Messi from the Donruss set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Lionel Messi | Set: Donruss | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Donruss,No,,,,Near Mint or Better,soccer,Lionel Messi,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1311,183444,Lionel Messi 2024-25 Panini Donruss Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Lionel Messi from the 2024-25 Panini Donruss Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Lionel Messi | Set: 2024-25 Panini Donruss Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Lionel Messi,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-1321,183444,Arda Güler Panini Prizm Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Arda Güler from the Panini Prizm set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Arda Güler | Set: Panini Prizm | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Arda Güler,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1331,183444,Arda Güler 2025 Panini Prizm FIFA Club World Cup Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Arda Güler from the 2025 Panini Prizm FIFA Club World Cup set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Arda Güler | Set: 2025 Panini Prizm FIFA Club World Cup | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Arda Güler,,,Sports Trading Card,,,FIFA,No,,2025,Yes,Original,2025
Add,CARD-0-1341,183444,Pedri Topps Finest Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Pedri from the Topps Finest set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Pedri | Set: Topps Finest | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Topps,No,,,,Near Mint or Better,soccer,Pedri,,,Sports Trading Card,,,,No,,,Yes,Original,
